# MANE Select GRCh38 v1.5: every gene, symbol and HGNC id.
# source MANE.GRCh38.v1.5.summary.txt.gz sha256 d10ace2720681a3b2e0eefd9da4f551274a6b4141ac9bfd6a2565dfb6e9ad55c
symbol	hgnc_id
NPY5R	HGNC:7958
NQO1	HGNC:2874
NQO2	HGNC:7856
NR0B1	HGNC:7960
NR0B2	HGNC:7961
NR1D1	HGNC:7962
NR1D2	HGNC:7963
NR1H2	HGNC:7965
NR1H3	HGNC:7966
NR1H4	HGNC:7967
NR1I2	HGNC:7968
NR1I3	HGNC:7969
NR2C1	HGNC:7971
NR2C2	HGNC:7972
NR2C2AP	HGNC:30763
NR2E1	HGNC:7973
NR2E3	HGNC:7974
NR2F1	HGNC:7975
NR2F1-AS1	HGNC:48622
NR2F2	HGNC:7976
NR2F6	HGNC:7977
NR3C1	HGNC:7978
NR3C2	HGNC:7979
NR4A1	HGNC:7980
NR4A2	HGNC:7981
NR4A3	HGNC:7982
NR5A1	HGNC:7983
NR5A2	HGNC:7984
NR6A1	HGNC:7985
NRAP	HGNC:7988
NRARP	HGNC:33843
NRAS	HGNC:7989
NRBF2	HGNC:19692
NRBP1	HGNC:7993
NRBP2	HGNC:19339
NRCAM	HGNC:7994
NRDC	HGNC:7995
NRDE2	HGNC:20186
NREP	HGNC:16834
NRF1	HGNC:7996
NRG1	HGNC:7997
NRG2	HGNC:7998
NRG3	HGNC:7999
NRG4	HGNC:29862
NRGN	HGNC:8000
NRIP1	HGNC:8001
NRIP2	HGNC:23078
NRIP3	HGNC:1167
NRK	HGNC:25391
NRL	HGNC:8002
NRM	HGNC:8003
NRN1	HGNC:17972
NRN1L	HGNC:29811
NRP1	HGNC:8004
NRP2	HGNC:8005
NRROS	HGNC:24613
NRSN1	HGNC:17881
NRSN2	HGNC:16229
NRTN	HGNC:8007
NRXN1	HGNC:8008
NRXN2	HGNC:8009
NRXN3	HGNC:8010
NSA2	HGNC:30728
NSD1	HGNC:14234
NSD2	HGNC:12766
NSD3	HGNC:12767
NSDHL	HGNC:13398
NSF	HGNC:8016
NSFL1C	HGNC:15912
NSG1	HGNC:18790
NSG2	HGNC:24955
NSL1	HGNC:24548
NSMAF	HGNC:8017
NSMCE1	HGNC:29897
NSMCE2	HGNC:26513
NSMCE3	HGNC:7677
NSMCE4A	HGNC:25935
NSMF	HGNC:29843
NSRP1	HGNC:25305
NSUN2	HGNC:25994
NSUN3	HGNC:26208
NSUN4	HGNC:31802
NSUN5	HGNC:16385
NSUN6	HGNC:23529
NSUN7	HGNC:25857
NT5C	HGNC:17144
NT5C1A	HGNC:17819
NT5C1B	HGNC:17818
NT5C2	HGNC:8022
NT5C3A	HGNC:17820
NT5C3B	HGNC:28300
NT5DC1	HGNC:21556
NT5DC2	HGNC:25717
NT5DC3	HGNC:30826
NT5DC4	HGNC:27678
NT5E	HGNC:8021
NT5M	HGNC:15769
NTAN1	HGNC:29909
NTAQ1	HGNC:25490
NTF3	HGNC:8023
NTF4	HGNC:8024
NTHL1	HGNC:8028
NTM	HGNC:17941
NTMT1	HGNC:23373
NTMT2	HGNC:31932
NTN1	HGNC:8029
NTN3	HGNC:8030
NTN4	HGNC:13658
NTN5	HGNC:25208
NTNG1	HGNC:23319
NTNG2	HGNC:14288
NTPCR	HGNC:28204
NTRK1	HGNC:8031
NTRK2	HGNC:8032
NTRK3	HGNC:8033
NTS	HGNC:8038
NTSR1	HGNC:8039
NTSR2	HGNC:8040
NUAK1	HGNC:14311
NUAK2	HGNC:29558
NUB1	HGNC:17623
NUBP1	HGNC:8041
NUBP2	HGNC:8042
NUBPL	HGNC:20278
NUCB1	HGNC:8043
NUCB2	HGNC:8044
NUCKS1	HGNC:29923
NUDC	HGNC:8045
NUDCD1	HGNC:24306
NUDCD2	HGNC:30535
NUDCD3	HGNC:22208
NUDT1	HGNC:8048
NUDT10	HGNC:17621
NUDT11	HGNC:18011
NUDT12	HGNC:18826
NUDT13	HGNC:18827
NUDT14	HGNC:20141
NUDT15	HGNC:23063
NUDT16	HGNC:26442
NUDT16L1	HGNC:28154
NUDT17	HGNC:26618
NUDT18	HGNC:26194
NUDT19	HGNC:32036
NUDT2	HGNC:8049
NUDT21	HGNC:13870
NUDT22	HGNC:28189
NUDT3	HGNC:8050
NUDT4	HGNC:8051
NUDT4B	HGNC:18012
NUDT5	HGNC:8052
NUDT6	HGNC:8053
NUDT7	HGNC:8054
NUDT8	HGNC:8055
NUDT9	HGNC:8056
NUF2	HGNC:14621
NUFIP1	HGNC:8057
NUFIP2	HGNC:17634
NUGGC	HGNC:33550
NUMA1	HGNC:8059
NUMB	HGNC:8060
NUMBL	HGNC:8061
NUP107	HGNC:29914
NUP133	HGNC:18016
NUP153	HGNC:8062
NUP155	HGNC:8063
NUP160	HGNC:18017
NUP188	HGNC:17859
NUP205	HGNC:18658
NUP210	HGNC:30052
NUP210L	HGNC:29915
NUP214	HGNC:8064
NUP35	HGNC:29797
NUP37	HGNC:29929
NUP42	HGNC:17010
NUP43	HGNC:21182
NUP50	HGNC:8065
NUP54	HGNC:17359
NUP58	HGNC:20261
NUP62	HGNC:8066
NUP62CL	HGNC:25960
NUP85	HGNC:8734
NUP88	HGNC:8067
NUP93	HGNC:28958
NUP98	HGNC:8068
NUPR1	HGNC:29990
NUPR2	HGNC:44164
NUS1	HGNC:21042
NUSAP1	HGNC:18538
NUTF2	HGNC:13722
NUTM1	HGNC:29919
NUTM2A	HGNC:23438
NUTM2B	HGNC:23445
NUTM2D	HGNC:23447
NUTM2E	HGNC:23448
NUTM2F	HGNC:23450
NUTM2G	HGNC:23449
NVL	HGNC:8070
NWD1	HGNC:27619
NWD2	HGNC:29229
NXF1	HGNC:8071
NXF2	HGNC:8072
NXF2B	HGNC:23984
NXF3	HGNC:8073
NXN	HGNC:18008
NXNL1	HGNC:25179
NXNL2	HGNC:30482
NXPE1	HGNC:28527
NXPE2	HGNC:26331
NXPE3	HGNC:28238
NXPE4	HGNC:23117
NXPH1	HGNC:20693
NXPH2	HGNC:8076
NXPH3	HGNC:8077
NXPH4	HGNC:8078
NXT1	HGNC:15913
NXT2	HGNC:18151
NYAP1	HGNC:22009
NYAP2	HGNC:29291
NYNRIN	HGNC:20165
NYX	HGNC:8082
OAF	HGNC:28752
OARD1	HGNC:21257
OAS1	HGNC:8086
OAS2	HGNC:8087
OAS3	HGNC:8088
OASL	HGNC:8090
OAT	HGNC:8091
OBI1	HGNC:20308
OBP2A	HGNC:23380
OBP2B	HGNC:23381
OBSCN	HGNC:15719
OBSL1	HGNC:29092
OC90	HGNC:8100
OCA2	HGNC:8101
OCEL1	HGNC:26221
OCIAD1	HGNC:16074
OCIAD2	HGNC:28685
OCLN	HGNC:8104
OCM	HGNC:8105
OCM2	HGNC:34396
OCRL	HGNC:8108
OCSTAMP	HGNC:16116
ODAD1	HGNC:26560
ODAD2	HGNC:25583
ODAD3	HGNC:28303
ODAD4	HGNC:25280
ODAM	HGNC:26043
ODAPH	HGNC:26300
ODC1	HGNC:8109
ODF1	HGNC:8113
ODF2	HGNC:8114
ODF2L	HGNC:29225
ODF4	HGNC:19056
ODR4	HGNC:24299
OFD1	HGNC:2567
OGA	HGNC:7056
OGDH	HGNC:8124
OGDHL	HGNC:25590
OGFOD1	HGNC:25585
OGFOD2	HGNC:25823
OGFOD3	HGNC:26174
OGFR	HGNC:15768
OGFRL1	HGNC:21378
OGG1	HGNC:8125
OGN	HGNC:8126
OGT	HGNC:8127
OIP5	HGNC:20300
OIT3	HGNC:29953
OLA1	HGNC:28833
OLAH	HGNC:25625
OLFM1	HGNC:17187
OLFM2	HGNC:17189
OLFM3	HGNC:17990
OLFM4	HGNC:17190
OLFML1	HGNC:24473
OLFML2A	HGNC:27270
OLFML2B	HGNC:24558
OLFML3	HGNC:24956
OLIG1	HGNC:16983
OLIG2	HGNC:9398
OLIG3	HGNC:18003
OLR1	HGNC:8133
OMA1	HGNC:29661
OMD	HGNC:8134
OMG	HGNC:8135
OMP	HGNC:8136
ONECUT1	HGNC:8138
ONECUT2	HGNC:8139
ONECUT3	HGNC:13399
OOEP	HGNC:21382
OOSP1	HGNC:49233
OOSP2	HGNC:26699
OOSP3	HGNC:53903
OOSP4A	HGNC:53904
OOSP4B	HGNC:53905
OPA1	HGNC:8140
OPA3	HGNC:8142
OPALIN	HGNC:20707
OPCML	HGNC:8143
OPHN1	HGNC:8148
OPLAH	HGNC:8149
OPN1LW	HGNC:9936
OPN1MW	HGNC:4206
OPN1MW2	HGNC:26952
OPN1MW3	HGNC:51831
OPN1SW	HGNC:1012
OPN3	HGNC:14007
OPN4	HGNC:14449
OPN5	HGNC:19992
OPRD1	HGNC:8153
OPRK1	HGNC:8154
OPRL1	HGNC:8155
OPRM1	HGNC:8156
OPRPN	HGNC:17279
OPTC	HGNC:8158
OPTN	HGNC:17142
OR10A2	HGNC:8161
OR10A3	HGNC:8162
OR10A4	HGNC:15130
OR10A5	HGNC:15131
OR10A6	HGNC:15132
OR10A7	HGNC:15329
OR10AD1	HGNC:14819
OR10AG1	HGNC:19607
OR10C1	HGNC:8165
OR10D3	HGNC:8168
OR10G2	HGNC:8170
OR10G3	HGNC:8171
OR10G4	HGNC:14809
OR10G6	HGNC:14836
OR10G7	HGNC:14842
OR10G8	HGNC:14845
OR10G9	HGNC:15129
OR10H1	HGNC:8172
OR10H2	HGNC:8173
OR10H3	HGNC:8174
OR10H4	HGNC:15388
OR10H5	HGNC:15389
OR10J1	HGNC:8175
OR10J4	HGNC:15408
OR10J5	HGNC:14993
OR10K1	HGNC:14693
OR10K2	HGNC:14826
OR10P1	HGNC:15378
OR10Q1	HGNC:15134
OR10R2	HGNC:14820
OR10S1	HGNC:14807
OR10T2	HGNC:14816
OR10V1	HGNC:15136
OR10W1	HGNC:15139
OR10X1	HGNC:14995
OR10Z1	HGNC:14996
OR11A1	HGNC:8176
OR11G2	HGNC:15346
OR11H1	HGNC:15404
OR11H12	HGNC:30738
OR11H2	HGNC:14716
OR11H4	HGNC:15347
OR11H6	HGNC:15349
OR11H7	HGNC:15350
OR11L1	HGNC:14998
OR12D1	HGNC:8177
OR12D2	HGNC:8178
OR12D3	HGNC:13963
OR13A1	HGNC:14772
OR13C2	HGNC:14701
OR13C3	HGNC:14704
OR13C4	HGNC:14722
OR13C5	HGNC:15100
OR13C8	HGNC:15103
OR13C9	HGNC:15104
OR13D1	HGNC:14695
OR13F1	HGNC:14723
OR13G1	HGNC:14999
OR13H1	HGNC:14755
OR13J1	HGNC:15108
OR14A16	HGNC:15022
OR14A2	HGNC:15024
OR14C36	HGNC:15026
OR14I1	HGNC:19575
OR14J1	HGNC:13971
OR14K1	HGNC:15025
OR14L1	HGNC:15023
OR1A1	HGNC:8179
OR1A2	HGNC:8180
OR1B1	HGNC:8181
OR1C1	HGNC:8182
OR1D2	HGNC:8183
OR1D5	HGNC:8186
OR1E1	HGNC:8189
OR1E2	HGNC:8190
OR1F1	HGNC:8194
OR1G1	HGNC:8204
OR1I1	HGNC:8207
OR1J1	HGNC:8208
OR1J2	HGNC:8209
OR1J4	HGNC:8211
OR1K1	HGNC:8212
OR1L1	HGNC:8213
OR1L3	HGNC:8215
OR1L4	HGNC:8216
OR1L6	HGNC:8218
OR1L8	HGNC:15110
OR1M1	HGNC:8220
OR1N1	HGNC:8221
OR1N2	HGNC:15111
OR1Q1	HGNC:8223
OR1R1	HGNC:8226
OR1S1	HGNC:8227
OR1S2	HGNC:15141
OR2A1	HGNC:8229
OR2A12	HGNC:15082
OR2A14	HGNC:15084
OR2A2	HGNC:8230
OR2A25	HGNC:19562
OR2A4	HGNC:14729
OR2A42	HGNC:31230
OR2A5	HGNC:8232
OR2A7	HGNC:8234
OR2AE1	HGNC:15087
OR2AG1	HGNC:15142
OR2AG2	HGNC:15143
OR2AJ1	HGNC:15001
OR2AK2	HGNC:19569
OR2AP1	HGNC:15335
OR2AT4	HGNC:19620
OR2B11	HGNC:31249
OR2B2	HGNC:13966
OR2B3	HGNC:8238
OR2B6	HGNC:8241
OR2C1	HGNC:8242
OR2C3	HGNC:15005
OR2D2	HGNC:8244
OR2D3	HGNC:15146
OR2F1	HGNC:8246
OR2F2	HGNC:8247
OR2G2	HGNC:15007
OR2G3	HGNC:15008
OR2G6	HGNC:27019
OR2H1	HGNC:8252
OR2H2	HGNC:8253
OR2I1	HGNC:8258
OR2J1	HGNC:8259
OR2J2	HGNC:8260
OR2J3	HGNC:8261
OR2K2	HGNC:8264
OR2L13	HGNC:19578
OR2L2	HGNC:8266
OR2L3	HGNC:15009
OR2L5	HGNC:15011
OR2L8	HGNC:15014
OR2M2	HGNC:8268
OR2M3	HGNC:8269
OR2M4	HGNC:8270
OR2M5	HGNC:19576
OR2M7	HGNC:19594
OR2S2	HGNC:8276
OR2T1	HGNC:8277
OR2T10	HGNC:19573
OR2T11	HGNC:19574
OR2T12	HGNC:19592
OR2T2	HGNC:14725
OR2T27	HGNC:31252
OR2T29	HGNC:31253
OR2T3	HGNC:14727
OR2T33	HGNC:31255
OR2T34	HGNC:31256
OR2T35	HGNC:31257
OR2T4	HGNC:15016
OR2T5	HGNC:15017
OR2T6	HGNC:15018
OR2T8	HGNC:15020
OR2V1	HGNC:8280
OR2V2	HGNC:15341
OR2W1	HGNC:8281
OR2W3	HGNC:15021
OR2Y1	HGNC:14837
OR2Z1	HGNC:15391
OR3A1	HGNC:8282
OR3A2	HGNC:8283
OR3A3	HGNC:8284
OR4A15	HGNC:15152
OR4A16	HGNC:15153
OR4A47	HGNC:31266
OR4A5	HGNC:15162
OR4B1	HGNC:8290
OR4C11	HGNC:15167
OR4C12	HGNC:15168
OR4C13	HGNC:15169
OR4C15	HGNC:15171
OR4C16	HGNC:15172
OR4C3	HGNC:14697
OR4C45	HGNC:31270
OR4C46	HGNC:31271
OR4C5	HGNC:14702
OR4C6	HGNC:14743
OR4D1	HGNC:8293
OR4D10	HGNC:15173
OR4D11	HGNC:15174
OR4D2	HGNC:8294
OR4D5	HGNC:14852
OR4D6	HGNC:15175
OR4D9	HGNC:15178
OR4E1	HGNC:8296
OR4E2	HGNC:8297
OR4F15	HGNC:15078
OR4F16	HGNC:15079
OR4F17	HGNC:15381
OR4F21	HGNC:19583
OR4F29	HGNC:31275
OR4F3	HGNC:8300
OR4F5	HGNC:14825
OR4F6	HGNC:15372
OR4K1	HGNC:14726
OR4K13	HGNC:15351
OR4K14	HGNC:15352
OR4K15	HGNC:15353
OR4K17	HGNC:15355
OR4K2	HGNC:14728
OR4K5	HGNC:14745
OR4L1	HGNC:15356
OR4M1	HGNC:14735
OR4M2	HGNC:15373
OR4M2B	HGNC:55109
OR4N2	HGNC:14742
OR4N4	HGNC:15375
OR4N4C	HGNC:55110
OR4N5	HGNC:15358
OR4P4	HGNC:15180
OR4Q2	HGNC:15359
OR4Q3	HGNC:15426
OR4S1	HGNC:14705
OR4S2	HGNC:15183
OR4X1	HGNC:14854
OR4X2	HGNC:15184
OR51A2	HGNC:14764
OR51A4	HGNC:14795
OR51A7	HGNC:15188
OR51B2	HGNC:14703
OR51B4	HGNC:14708
OR51B5	HGNC:19599
OR51B6	HGNC:19600
OR51C1	HGNC:15191
OR51D1	HGNC:15193
OR51E1	HGNC:15194
OR51E2	HGNC:15195
OR51F1	HGNC:15196
OR51F2	HGNC:15197
OR51G1	HGNC:14738
OR51G2	HGNC:15198
OR51I1	HGNC:15200
OR51I2	HGNC:15201
OR51L1	HGNC:14759
OR51M1	HGNC:14847
OR51Q1	HGNC:14851
OR51S1	HGNC:15204
OR51T1	HGNC:15205
OR51V1	HGNC:19597
OR52A1	HGNC:8318
OR52A5	HGNC:19580
OR52B2	HGNC:15207
OR52B4	HGNC:15209
OR52B6	HGNC:15211
OR52D1	HGNC:15212
OR52E1	HGNC:14766
OR52E2	HGNC:14769
OR52E4	HGNC:15213
OR52E5	HGNC:15214
OR52E6	HGNC:15215
OR52E8	HGNC:15217
OR52H1	HGNC:15218
OR52I1	HGNC:15220
OR52I2	HGNC:15221
OR52J3	HGNC:14799
OR52K1	HGNC:15222
OR52K2	HGNC:15223
OR52L1	HGNC:14785
OR52M1	HGNC:15225
OR52N1	HGNC:14853
OR52N2	HGNC:15228
OR52N4	HGNC:15230
OR52N5	HGNC:15231
OR52R1	HGNC:15235
OR52W1	HGNC:15239
OR56A1	HGNC:14781
OR56A3	HGNC:14786
OR56A4	HGNC:14791
OR56A5	HGNC:14792
OR56B1	HGNC:15245
OR56B2	HGNC:15246
OR56B4	HGNC:15248
OR5A1	HGNC:8319
OR5A2	HGNC:15249
OR5AC2	HGNC:15431
OR5AK2	HGNC:15251
OR5AL1	HGNC:14844
OR5AN1	HGNC:15255
OR5AP2	HGNC:15258
OR5AR1	HGNC:15260
OR5AS1	HGNC:15261
OR5AU1	HGNC:15362
OR5B12	HGNC:15432
OR5B17	HGNC:15267
OR5B2	HGNC:8323
OR5B21	HGNC:19616
OR5B3	HGNC:8324
OR5BS1	HGNC:19627
OR5C1	HGNC:8331
OR5D13	HGNC:15280
OR5D14	HGNC:15281
OR5D16	HGNC:15283
OR5D18	HGNC:15285
OR5D3	HGNC:8336
OR5F1	HGNC:8343
OR5H1	HGNC:8346
OR5H14	HGNC:31286
OR5H15	HGNC:31287
OR5H2	HGNC:14752
OR5H6	HGNC:14767
OR5I1	HGNC:8347
OR5J2	HGNC:19612
OR5K1	HGNC:8349
OR5K2	HGNC:14774
OR5K3	HGNC:31290
OR5K4	HGNC:31291
OR5L1	HGNC:8350
OR5L2	HGNC:8351
OR5M1	HGNC:8352
OR5M10	HGNC:15290
OR5M11	HGNC:15291
OR5M3	HGNC:14806
OR5M8	HGNC:14846
OR5M9	HGNC:15294
OR5P2	HGNC:14783
OR5P3	HGNC:14784
OR5T1	HGNC:14821
OR5T2	HGNC:15296
OR5T3	HGNC:15297
OR5V1	HGNC:13972
OR5W2	HGNC:15299
OR6A2	HGNC:15301
OR6B1	HGNC:8354
OR6B2	HGNC:15041
OR6B3	HGNC:15042
OR6C1	HGNC:8355
OR6C2	HGNC:15436
OR6C3	HGNC:15437
OR6C4	HGNC:19632
OR6C6	HGNC:31293
OR6C65	HGNC:31295
OR6C68	HGNC:31297
OR6C70	HGNC:31299
OR6C74	HGNC:31303
OR6C75	HGNC:31304
OR6C76	HGNC:31305
OR6F1	HGNC:15027
OR6J1	HGNC:14707
OR6K2	HGNC:15029
OR6K3	HGNC:15030
OR6K6	HGNC:15033
OR6M1	HGNC:14711
OR6N1	HGNC:15034
OR6N2	HGNC:15035
OR6P1	HGNC:15036
OR6Q1	HGNC:15302
OR6S1	HGNC:15363
OR6T1	HGNC:14848
OR6V1	HGNC:15090
OR6X1	HGNC:14737
OR6Y1	HGNC:14823
OR7A10	HGNC:8356
OR7A17	HGNC:8363
OR7A5	HGNC:8368
OR7C1	HGNC:8373
OR7C2	HGNC:8374
OR7D2	HGNC:8378
OR7D4	HGNC:8380
OR7E24	HGNC:8396
OR7G1	HGNC:8465
OR7G2	HGNC:8466
OR7G3	HGNC:8467
OR8A1	HGNC:8469
OR8B12	HGNC:15307
OR8B2	HGNC:8471
OR8B3	HGNC:8472
OR8B4	HGNC:8473
OR8B8	HGNC:8477
OR8D1	HGNC:8481
OR8D2	HGNC:8482
OR8D4	HGNC:14840
OR8G1	HGNC:8484
OR8G5	HGNC:19622
OR8H1	HGNC:14824
OR8H2	HGNC:15308
OR8H3	HGNC:15309
OR8I2	HGNC:15310
OR8J1	HGNC:14855
OR8J3	HGNC:15312
OR8K1	HGNC:14831
OR8K3	HGNC:15313
OR8K5	HGNC:15315
OR8S1	HGNC:19628
OR8U1	HGNC:19611
OR8U3	HGNC:14841
OR8U8	HGNC:27538
OR8U9	HGNC:29166
OR9A2	HGNC:15093
OR9A4	HGNC:15095
OR9G1	HGNC:15319
OR9G4	HGNC:15322
OR9G9	HGNC:31940
OR9I1	HGNC:14718
OR9K2	HGNC:15339
OR9Q1	HGNC:14724
OR9Q2	HGNC:15328
ORAI1	HGNC:25896
ORAI2	HGNC:21667
ORAI3	HGNC:28185
ORC1	HGNC:8487
ORC2	HGNC:8488
ORC3	HGNC:8489
ORC4	HGNC:8490
ORC5	HGNC:8491
ORC6	HGNC:17151
ORM1	HGNC:8498
ORM2	HGNC:8499
ORMDL1	HGNC:16036
ORMDL2	HGNC:16037
ORMDL3	HGNC:16038
OS9	HGNC:16994
OSBP	HGNC:8503
OSBP2	HGNC:8504
OSBPL10	HGNC:16395
OSBPL11	HGNC:16397
OSBPL1A	HGNC:16398
OSBPL2	HGNC:15761
OSBPL3	HGNC:16370
OSBPL5	HGNC:16392
OSBPL6	HGNC:16388
OSBPL7	HGNC:16387
OSBPL8	HGNC:16396
OSBPL9	HGNC:16386
OSCAR	HGNC:29960
OSCP1	HGNC:29971
OSER1	HGNC:16105
OSGEP	HGNC:18028
OSGEPL1	HGNC:23075
OSGIN1	HGNC:30093
OSGIN2	HGNC:1355
OSM	HGNC:8506
OSMR	HGNC:8507
OSR1	HGNC:8111
OSR2	HGNC:15830
OST4	HGNC:32483
OSTC	HGNC:24448
OSTF1	HGNC:8510
OSTM1	HGNC:21652
OSTN	HGNC:29961
OTC	HGNC:8512
OTOA	HGNC:16378
OTOF	HGNC:8515
OTOG	HGNC:8516
OTOGL	HGNC:26901
OTOL1	HGNC:34071
OTOP1	HGNC:19656
OTOP2	HGNC:19657
OTOP3	HGNC:19658
OTOR	HGNC:8517
OTOS	HGNC:22644
OTP	HGNC:8518
OTUB1	HGNC:23077
OTUB2	HGNC:20351
OTUD1	HGNC:27346
OTUD3	HGNC:29038
OTUD4	HGNC:24949
OTUD5	HGNC:25402
OTUD6A	HGNC:32312
OTUD6B	HGNC:24281
OTUD7A	HGNC:20718
OTUD7B	HGNC:16683
OTULIN	HGNC:25118
OTULINL	HGNC:25629
OTX1	HGNC:8521
OTX2	HGNC:8522
OVAAL	HGNC:49422
OVCA2	HGNC:24203
OVCH1	HGNC:23080
OVCH2	HGNC:29970
OVGP1	HGNC:8524
OVOL1	HGNC:8525
OVOL2	HGNC:15804
OVOL3	HGNC:14186
OXA1L	HGNC:8526
OXCT1	HGNC:8527
OXCT2	HGNC:18606
OXER1	HGNC:24884
OXGR1	HGNC:4531
OXLD1	HGNC:27901
OXNAD1	HGNC:25128
OXR1	HGNC:15822
OXSM	HGNC:26063
OXSR1	HGNC:8508
OXT	HGNC:8528
OXTR	HGNC:8529
P2RX1	HGNC:8533
P2RX2	HGNC:15459
P2RX3	HGNC:8534
P2RX4	HGNC:8535
P2RX5	HGNC:8536
P2RX6	HGNC:8538
P2RX7	HGNC:8537
P2RY1	HGNC:8539
P2RY10	HGNC:19906
P2RY11	HGNC:8540
P2RY12	HGNC:18124
P2RY13	HGNC:4537
P2RY14	HGNC:16442
P2RY2	HGNC:8541
P2RY4	HGNC:8542
P2RY6	HGNC:8543
P2RY8	HGNC:15524
P3H1	HGNC:19316
P3H2	HGNC:19317
P3H3	HGNC:19318
P3H4	HGNC:16946
P3R3URF	HGNC:53451
P4HA1	HGNC:8546
P4HA2	HGNC:8547
P4HA3	HGNC:30135
P4HB	HGNC:8548
P4HTM	HGNC:28858
PA2G4	HGNC:8550
PAAF1	HGNC:25687
PABIR1	HGNC:23490
PABIR2	HGNC:30490
PABIR3	HGNC:25202
PABPC1	HGNC:8554
PABPC1L	HGNC:15797
PABPC1L2A	HGNC:27989
PABPC1L2B	HGNC:31852
PABPC3	HGNC:8556
PABPC4	HGNC:8557
PABPC4L	HGNC:31955
PABPC5	HGNC:13629
PABPN1	HGNC:8565
PABPN1L	HGNC:37237
PACC1	HGNC:25593
PACRG	HGNC:19152
PACRGL	HGNC:28442
PACS1	HGNC:30032
PACS2	HGNC:23794
PACSIN1	HGNC:8570
PACSIN2	HGNC:8571
PACSIN3	HGNC:8572
PADI1	HGNC:18367
PADI2	HGNC:18341
PADI3	HGNC:18337
PADI4	HGNC:18368
PADI6	HGNC:20449
PAEP	HGNC:8573
PAF1	HGNC:25459
PAFAH1B1	HGNC:8574
PAFAH1B2	HGNC:8575
PAFAH1B3	HGNC:8576
PAFAH2	HGNC:8579
PAG1	HGNC:30043
PAGE1	HGNC:4107
PAGE2	HGNC:31804
PAGE2B	HGNC:31805
PAGE3	HGNC:4110
PAGE4	HGNC:4108
PAGE5	HGNC:29992
PAGR1	HGNC:28707
PAH	HGNC:8582
PAICS	HGNC:8587
PAIP1	HGNC:16945
PAIP2	HGNC:17970
PAIP2B	HGNC:29200
PAK1	HGNC:8590
PAK1IP1	HGNC:20882
PAK2	HGNC:8591
PAK3	HGNC:8592
PAK4	HGNC:16059
PAK5	HGNC:15916
PAK6	HGNC:16061
PALB2	HGNC:26144
PALD1	HGNC:23530
PALLD	HGNC:17068
PALM	HGNC:8594
PALM2AKAP2	HGNC:33529
PALM3	HGNC:33274
PALMD	HGNC:15846
PALS1	HGNC:18669
PALS2	HGNC:18167
PAM	HGNC:8596
PAM16	HGNC:29679
PAMR1	HGNC:24554
PAN2	HGNC:20074
PAN3	HGNC:29991
PANK1	HGNC:8598
PANK2	HGNC:15894
PANK3	HGNC:19365
PANK4	HGNC:19366
PANX1	HGNC:8599
PANX2	HGNC:8600
PANX3	HGNC:20573
PAOX	HGNC:20837
PAPLN	HGNC:19262
PAPOLA	HGNC:14981
PAPOLB	HGNC:15970
PAPOLG	HGNC:14982
PAPPA	HGNC:8602
PAPPA2	HGNC:14615
PAPSS1	HGNC:8603
PAPSS2	HGNC:8604
PAQR3	HGNC:30130
PAQR4	HGNC:26386
PAQR5	HGNC:29645
PAQR6	HGNC:30132
PAQR7	HGNC:23146
PAQR8	HGNC:15708
PAQR9	HGNC:30131
PARD3	HGNC:16051
PARD3B	HGNC:14446
PARD6A	HGNC:15943
PARD6B	HGNC:16245
PARD6G	HGNC:16076
PARG	HGNC:8605
PARK7	HGNC:16369
PARL	HGNC:18253
PARM1	HGNC:24536
PARN	HGNC:8609
PARP1	HGNC:270
PARP10	HGNC:25895
PARP11	HGNC:1186
PARP12	HGNC:21919
PARP14	HGNC:29232
PARP15	HGNC:26876
PARP16	HGNC:26040
PARP2	HGNC:272
PARP3	HGNC:273
PARP4	HGNC:271
PARP6	HGNC:26921
PARP8	HGNC:26124
PARP9	HGNC:24118
PARPBP	HGNC:26074
PARS2	HGNC:30563
PARVA	HGNC:14652
PARVB	HGNC:14653
PARVG	HGNC:14654
PASD1	HGNC:20686
PASK	HGNC:17270
PATE1	HGNC:24664
PATE2	HGNC:32249
PATE3	HGNC:35426
PATE4	HGNC:35427
PATJ	HGNC:28881
PATL1	HGNC:26721
PATL2	HGNC:33630
PATZ1	HGNC:13071
PAWR	HGNC:8614
PAX1	HGNC:8615
PAX2	HGNC:8616
PAX3	HGNC:8617
PAX4	HGNC:8618
PAX5	HGNC:8619
PAX6	HGNC:8620
PAX7	HGNC:8621
PAX8	HGNC:8622
PAX9	HGNC:8623
PAXBP1	HGNC:13579
PAXIP1	HGNC:8624
PAXX	HGNC:27849
PBDC1	HGNC:28790
PBK	HGNC:18282
PBLD	HGNC:23301
PBOV1	HGNC:21079
PBRM1	HGNC:30064
PBX1	HGNC:8632
PBX2	HGNC:8633
PBX3	HGNC:8634
PBX4	HGNC:13403
PBXIP1	HGNC:21199
PC	HGNC:8636
PCA3	HGNC:8637
PCARE	HGNC:34383
PCAT6	HGNC:43714
PCAT7	HGNC:48824
PCBD1	HGNC:8646
PCBD2	HGNC:24474
PCBP1	HGNC:8647
PCBP2	HGNC:8648
PCBP3	HGNC:8651
PCBP4	HGNC:8652
PCCA	HGNC:8653
PCCB	HGNC:8654
PCDH1	HGNC:8655
PCDH10	HGNC:13404
PCDH11X	HGNC:8656
PCDH11Y	HGNC:15813
PCDH12	HGNC:8657
